coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,source_file,liquidity_ratio,price_ma_3,price_ma_5,vol_3d,lr_ema_3,liquidity_ratio_lag1,price_lag1,24h_volume_lag1,mkt_cap_lag1,price_ret_1d,vol_chg_1d,mcap_chg_1d,log_price,log_vol,log_mcap
Liquity USD,LUSD,1.0,0.0,0.0,-0.008,3222808.0,464727068.0,2022-03-16,coin_gecko_2022-03-16.csv,0.006934840300716,1.0,1.0,,0.006934840300716,,,,,,,,0.6931471805599453,14.985763897483984,19.956960842842896
Liquity USD,LUSD,1.01,0.001,0.002,0.001,3788413.0,465309713.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0081417019549729,1.005,1.005,0.00707106781186556,0.00753827112784445,0.006934840300716,1.0,3222808.0,464727068.0,0.010000000000000009,0.17550068139336877,0.0012537358809493748,0.6981347220709844,15.147458019818755,19.9582137934506
Lisk,LSK,2.03,0.015,0.006,0.019,7600165.0,293297599.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0259128101488481,2.03,2.03,,0.0259128101488481,,,,,,,,1.1085626195212777,15.843680647123287,19.49669835116616
Lisk,LSK,2.1,-0.004,0.03,-0.005,8942754.0,304232009.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0293945204168178,2.065,2.065,0.049497474683058526,0.02765366528283295,0.0259128101488481,2.03,7600165.0,293297599.0,0.0344827586206898,0.17665261214723627,0.037280939350615,1.1314021114911006,16.006354265224545,19.533301159077972
Litecoin,LTC,109.44,0.016,0.013,0.089,735718470.0,7629784997.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0964271562421852,109.44,109.44,,0.0964271562421852,,,,,,,,4.704472387061954,20.416358091288426,22.755325503339858
Litecoin,LTC,110.64,-0.002,0.011,0.037,541046078.0,7733039423.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0699655139983889,110.03999999999999,110.03999999999999,0.8485281374238641,0.08319633512028705,0.0964271562421852,109.44,735718470.0,7629784997.0,0.01096491228070178,-0.26460174637181527,0.013533071513889213,4.715279408668121,20.109015006935987,22.768767820711098
Livepeer,LPT,23.82,0.03,0.023,0.024,11291907.0,589774119.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0191461555131414,23.82,23.82,,0.0191461555131414,,,,,,,,3.211649779776461,16.239596920961365,20.195250174101613
Livepeer,LPT,24.57,0.013,0.032,-0.023,11245178.0,612934461.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0183464606993275,24.195,24.195,0.5303300858899106,0.018746308106234448,0.0191461555131414,23.82,11291907.0,589774119.0,0.031486146095717885,-0.00413827354405239,0.039269851378473254,3.2414197893030954,16.23545006143472,20.23376857464486
LooksRare,LOOKS,1.29,0.086,0.177,0.231,48697099.0,306843547.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1587033505384423,1.29,1.29,,0.1587033505384423,,,,,,,,0.8285518175661483,17.70113003802513,19.54184856001811
LooksRare,LOOKS,1.25,0.018,-0.0279999999999999,0.099,52982527.0,306746978.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1727238760278838,1.27,1.27,0.028284271247461926,0.16571361328316306,0.1587033505384423,1.29,48697099.0,306843547.0,-0.031007751937984523,0.08800171032775485,-0.00031471738918465835,0.8109302162163288,17.78547275678911,19.54153379309604
Loom Network (OLD),LOOMOLD,0.082172200347,0.005,0.102,0.018,2657217.0,68416663.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0388387402057302,0.082172200347,0.082172200347,,0.0388387402057302,,,,,,,,0.07897031780470322,14.79279026879815,18.041126978651842
Loopring,LRC,0.710702,0.03,0.035,-0.033,112235393.0,881663508.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1272995785598512,0.710702,0.710702,,0.1272995785598512,,,,,,,,0.5369038125874851,18.536108955853003,20.597321032107672
Loopring,LRC,0.715444,-0.001,0.0069999999999999,-0.033,92431592.0,891618804.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1036671631254649,0.713073,0.713073,0.0033531003563866254,0.11548337084265804,0.1272995785598512,0.710702,112235393.0,881663508.0,0.006672276143869054,-0.17644880523561762,0.011291491492693151,0.539671939239399,18.341979393756514,20.608549250550116
MAI,MIMATIC,0.99909,0.002,0.006,0.002,11703582.0,269555684.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0434180493852988,0.99909,0.99909,,0.0434180493852988,,,,,,,,0.6926920770160359,16.275405592202535,19.41228555034628
MAI,MIMATIC,1.0,0.002,0.003,0.008,5757297.0,269690665.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0213477800575707,0.999545,0.999545,0.0006434671708797345,0.03238291472143475,0.0434180493852988,0.99909,11703582.0,269555684.0,0.0009108288542573406,-0.5080739383891189,0.0005007536772995667,0.6931471805599453,15.56597882538933,19.41278617868644
MAPS,MAPS,0.944908,0.0069999999999999,0.143,0.121,1481120.0,70633226.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0209691682495147,0.944908,0.944908,,0.0209691682495147,,,,,,,,0.6652146751804847,14.20830979146555,18.073011229142196
MMFinance,MMF,1.1,0.015,0.043,0.325,41252022.0,150442869.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2742039039417681,1.1,1.1,,0.2742039039417681,,,,,,,,0.7419373447293773,17.535210711966666,18.829093968757476
MMFinance,MMF,1.2,-0.002,0.091,0.381,46298812.0,165134827.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2803697611285837,1.15,1.15,0.07071067811865474,0.2772868325351759,0.2742039039417681,1.1,41252022.0,150442869.0,0.09090909090909079,0.12234042733711331,0.09765805516511387,0.7884573603642702,17.6506268815788,18.92227283758216
MX Token,MX,1.86,0.016,0.017,0.0289999999999999,380193.0,184031159.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0020659164571147,1.86,1.86,,0.0020659164571147,,,,,,,,1.0508216248317612,12.848436927744135,19.030615649061623
MX Token,MX,1.87,-0.001,0.006,-0.005,374184.0,186909022.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0020019579365195,1.8650000000000002,1.8650000000000002,0.007071067811865403,0.0020339371968171,0.0020659164571147,1.86,380193.0,184031159.0,0.00537634408602151,-0.01580513055211432,0.015637911621259746,1.0543120297715298,12.832505606502913,19.046132548414047
MXC,MXC,0.104299,-0.0,0.031,0.175,21346445.0,255853059.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0834324400240999,0.104299,0.104299,,0.0834324400240999,,,,,,,,0.09921074451951027,16.876395820082053,19.360113853276744
MXC,MXC,0.105998,-0.005,0.017,0.1689999999999999,22877952.0,258748257.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0884178013999143,0.1051485,0.1051485,0.0012013744212359338,0.0859251207120071,0.0834324400240999,0.104299,21346445.0,255853059.0,0.016289705558058965,0.07174529529390022,0.011315862359886813,0.10074809478024402,16.945684253690263,19.37136617015404
Magic,MAGIC,2.78,0.069,0.283,0.004,7430205.0,136718105.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0543468986788545,2.78,2.78,,0.0543468986788545,,,,,,,,1.3297240096314962,15.821064141747016,18.733431743545168
Magic,MAGIC,2.66,-0.002,-0.045,-0.054,4586490.0,135701244.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0337984373967861,2.7199999999999998,2.7199999999999998,0.0848528137423853,0.0440726680378203,0.0543468986788545,2.78,7430205.0,136718105.0,-0.043165467625899165,-0.382723626064153,-0.007437646974407669,1.297463147413275,15.338625801649316,18.725966299412974
Magic Internet Money,MIM,0.997676,0.0,0.004,0.002,44641451.0,2784271477.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0160334404776147,0.997676,0.997676,,0.0160334404776147,,,,,,,,0.6919845049144946,17.614173402390062,21.747252088313864
Magic Internet Money,MIM,0.998598,0.001,0.001,-0.002,57656794.0,2782892167.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0207182997184382,0.998137,0.998137,0.0006519524522539423,0.01837587009802645,0.0160334404776147,0.997676,44641451.0,2784271477.0,0.0009241477192996308,0.2915528664155652,-0.0004953935028944018,0.692445934744561,17.870018664169027,21.746756572063244
MaidSafeCoin,MAID,0.29492,0.023,0.01,0.045,3041.72,132775927.0,2022-03-16,coin_gecko_2022-03-16.csv,2.290867078638434e-05,0.29492,0.29492,,2.290867078638434e-05,,,,,,,,0.25844891718150553,8.020507131203965,18.70417351351587
MaidSafeCoin,MAID,0.295224,0.001,0.001,-0.067,7810.13,133599281.0,2022-03-17,coin_gecko_2022-03-17.csv,5.845937149916248e-05,0.295072,0.295072,0.0002149604614806899,4.068402114277341e-05,2.290867078638434e-05,0.29492,3041.72,132775927.0,0.0010307880103077817,1.5676689504622385,0.006201078904913238,0.2586836531663742,8.963304918667294,18.710355444800882
Maker,MKR,1982.58,0.0289999999999999,0.071,0.129,92847731.0,1772467945.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0523833061477453,1982.58,1982.58,,0.0523833061477453,,,,,,,,7.592658571886189,18.34647141897031,21.29563873214498
Maker,MKR,2079.04,0.008,0.052,0.087,96980207.0,1874509741.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0517363046341192,2030.81,2030.81,68.2075201132544,0.052059805390932246,0.0523833061477453,1982.58,92847731.0,1772467945.0,0.048653774374804566,0.04450809896474476,0.057570460604296006,7.640142403279685,18.390017474411298,21.35161299124597
Mango,MNGO,0.148804,0.021,0.011,-0.026,535237.0,152354623.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0035130998289431,0.148804,0.148804,,0.0035130998289431,,,,,,,,0.13872140119991133,13.190466786770438,18.841721414100487
Mango,MNGO,0.150121,0.001,0.015,-0.017,491181.0,156098438.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0031466106022149,0.1494625,0.1494625,0.000931259630822692,0.003329855215579,0.0035130998289431,0.148804,535237.0,152354623.0,0.008850568533104035,-0.08231120045886214,0.024573031827199623,0.1398671542315016,13.104570010192488,18.86599738543566
Maple,MPL,25.38,-0.005,-0.019,0.154,3006803.0,114666914.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0262220626256672,25.38,25.38,,0.0262220626256672,,,,,,,,3.2726061472891685,14.916388278602511,18.55754209236489
Maple,MPL,26.62,-0.016,0.048,0.216,6013862.0,120557876.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0498836094292172,26.0,26.0,0.8768124086713204,0.0380528360274422,0.0262220626256672,25.38,3006803.0,114666914.0,0.048857368006304254,1.0000851402635955,0.051374557790924764,3.318540147981146,15.609577862091559,18.607640502638414
Marinade staked SOL,MSOL,88.63,0.025,0.0139999999999999,0.043,18662090.0,578275391.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0322719767959138,88.63,88.63,,0.0322719767959138,,,,,,,,4.4956900853692705,16.74200480498327,20.175560769914583
Marinade staked SOL,MSOL,93.71,0.013,0.0579999999999999,0.027,14128670.0,607857600.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0232433879250666,91.16999999999999,91.16999999999999,3.5921024484276654,0.0277576823604902,0.0322719767959138,88.63,18662090.0,578275391.0,0.05731693557486177,-0.24292134482257882,0.05115591889332188,4.55081959123801,16.463716695035544,20.22545120361768
Mask Network,MASK,4.05,0.032,0.07,0.023,46857218.0,189430950.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2473577733733584,4.05,4.05,,0.2473577733733584,,,,,,,,1.6193882432872684,17.662615642291783,19.05953514141599
Mask Network,MASK,4.21,0.002,0.043,-0.01,72687776.0,198784023.0,2022-03-17,coin_gecko_2022-03-17.csv,0.3656620632936883,4.13,4.13,0.1131370849898477,0.30650991833352337,0.2473577733733584,4.05,46857218.0,189430950.0,0.03950617283950621,0.5512610245021375,0.04937457685768878,1.6505798557652755,18.101683799069946,19.107729486784496
Mdex,MDX,0.223833,0.018,0.0289999999999999,0.051,7274677.0,192821569.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0377275065114733,0.223833,0.223833,,0.0377275065114733,,,,,,,,0.20198773687313948,15.799910108873892,19.077275811476248
Mdex,MDX,0.231902,0.001,0.037,0.043,10470382.0,200934743.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0521083703279726,0.2278675,0.2278675,0.005705644617394247,0.044917938419722955,0.0377275065114733,0.223833,7274677.0,192821569.0,0.03604919739269899,0.4392916688947152,0.04207607085699007,0.20855931649287512,16.164061162884444,19.118490756594532
Medibloc,MED,0.040119247871,0.011,0.025,0.025,7724520.0,215001420.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0359277627096602,0.040119247871,0.040119247871,,0.0359277627096602,,,,,,,,0.039335367994586846,15.859910372353111,19.18615519537242
Medibloc,MED,0.040421543227,0.001,0.0069999999999999,-0.013,4569259.0,217275804.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0210297645475517,0.040270395549,0.040270395549,0.00021375509614880245,0.02847876362860595,0.0359277627096602,0.040119247871,7724520.0,215001420.0,0.007534920818356469,-0.4084734067618441,0.010578460365517586,0.03962596105521867,15.33486182415727,19.1966780952631
Meerkat Shares,MSHARE,12965.17,0.013,0.03,0.922,8304162.0,115928010.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0716320585508196,12965.17,12965.17,,0.0716320585508196,,,,,,,,9.470098936862934,15.93226751328957,18.568479961594374
Meerkat Shares,MSHARE,14141.32,0.001,0.091,1.065,8589756.0,126105039.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0681158823478893,13553.244999999999,13553.244999999999,831.6636406925583,0.06987397044935445,0.0716320585508196,12965.17,8304162.0,115928010.0,0.09071612636008626,0.03439167010470171,0.0877874898395996,9.556926999542183,15.966081004852505,18.652625768415582
Merit Circle,MC,2.09,0.025,0.068,0.036,25892084.0,146317069.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1769587388331295,2.09,2.09,,0.1769587388331295,,,,,,,,1.128171090909654,17.069447881509443,18.80128653724278
Merit Circle,MC,2.12,-0.001,0.015,0.035,9053682.0,149412537.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0605951962384522,2.105,2.105,0.0212132034355966,0.11877696753579084,0.1769587388331295,2.09,25892084.0,146317069.0,0.014354066985646053,-0.6503301163398049,0.021155891251484815,1.1378330018213911,16.018682194215774,18.8222217494978
Metadium,META,0.076908861633,0.0069999999999999,-0.036,0.046,32828560.0,129878030.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2527645360805057,0.076908861633,0.076908861633,,0.2527645360805057,,,,,,,,0.07409477215438798,17.30680945665603,18.682106344936173
Metadium,META,0.076139640664,-0.002,-0.012,0.004,9899795.0,128563501.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0770031534844403,0.0765242511485,0.0765242511485,0.0005439213634107865,0.164883844782473,0.2527645360805057,0.076908861633,32828560.0,129878030.0,-0.010001720902730611,-0.6984395599441462,-0.010121257613778096,0.07338023088798575,16.108024708831906,18.671933519221653
Metahero,HERO,0.045156504195,0.023,0.034,-0.106,8366250.0,233755062.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0357906687813246,0.045156504195,0.045156504195,,0.0357906687813246,,,,,,,,0.04416663898305358,15.939716432924847,19.269784385791546
Metahero,HERO,0.044697410123,-0.005,-0.01,-0.13,7788330.0,234727576.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0331802940784426,0.044926957159,0.044926957159,0.000324628531513745,0.0344854814298836,0.0357906687813246,0.045156504195,8366250.0,233755062.0,-0.01016673190682544,-0.06907754370237562,0.004160397604566099,0.04372728379536348,15.8681371458551,19.273936152853604
Metal,MTL,1.52,0.024,0.0289999999999999,-0.0069999999999999,12492929.0,98095635.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1273545861648176,1.52,1.52,,0.1273545861648176,,,,,,,,0.9242589015233319,16.34067344226051,18.401453438326932
Metal,MTL,1.52,0.004,-0.001,-0.044,10399052.0,98146821.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1059540379815256,1.52,1.52,0.0,0.11665431207317159,0.1273545861648176,1.52,12492929.0,98095635.0,0.0,-0.16760497077987077,0.000521796917875092,0.9242589015233319,16.15722530227329,18.401975099150818
Metis Token,METIS,146.38,0.026,0.009,-0.047,38905039.0,436965500.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0890345782447355,146.38,146.38,,0.0890345782447355,,,,,,,,4.9930142853388535,17.47663436317812,19.895364804863444
Metis Token,METIS,146.26,0.0069999999999999,-0.001,-0.075,36285014.0,438927006.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0826675358407999,146.32,146.32,0.08485281374238891,0.0858510570427677,0.0890345782447355,146.38,38905039.0,436965500.0,-0.0008197841235141724,-0.0673441041917475,0.004488926471311808,4.992199731940571,17.406915404088252,19.899843686144262
MiL.k Alliance,MLK,0.81278,0.012,0.0289999999999999,0.0279999999999999,6771412.0,179537968.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0377157660601349,0.81278,0.81278,,0.0377157660601349,,,,,,,,0.5948615785740808,15.728220338029288,19.005897269986434
MiL.k Alliance,MLK,0.814028,-0.001,-0.0,-0.004,9464173.0,181018689.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0522828501978599,0.813404,0.813404,0.000882469262920791,0.0449993081289974,0.0377157660601349,0.81278,6771412.0,179537968.0,0.001535470853121419,0.39766609977357753,0.008247397564397074,0.5955497870754726,16.06302406993204,19.014110843567696
Mina Protocol,MINA,1.81,0.015,0.105,-0.004,70360743.0,756143474.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0930521064048752,1.81,1.81,,0.0930521064048752,,,,,,,,1.0331844833456545,18.069146051967607,20.44374169788356
Mina Protocol,MINA,2.02,-0.013,0.118,0.068,132755480.0,851729245.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1558658232992809,1.915,1.915,0.14849242404917495,0.12445896485207805,0.0930521064048752,1.81,70360743.0,756143474.0,0.1160220994475138,0.8867833729385148,0.12641221446288645,1.1052568313867783,18.704019505369583,20.56277924790382
Mirror Protocol,MIR,1.71,0.016,-0.046,0.13,109251651.0,247146075.0,2022-03-16,coin_gecko_2022-03-16.csv,0.4420529478366184,1.71,1.71,,0.4420529478366184,,,,,,,,0.9969486348916096,18.509164513107113,19.325490120593425
Mirror Protocol,MIR,1.71,0.005,0.004,-0.1689999999999999,49984848.0,248849118.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2008640753952762,1.71,1.71,0.0,0.3214585116159473,0.4420529478366184,1.71,109251651.0,247146075.0,0.0,-0.5424797012907384,0.006890835713251768,0.9969486348916096,17.727230497472583,19.33235732297726
Mobox,MBOX,2.04,0.026,-0.024,0.06,38070293.0,250469440.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1519957604408745,2.04,2.04,,0.1519957604408745,,,,,,,,1.1118575154181303,17.454944850945093,19.338847479031596
Mobox,MBOX,2.11,-0.004,0.033,0.0559999999999999,42594303.0,261388946.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1629537272016085,2.075,2.075,0.04949747468305806,0.1574747438212415,0.1519957604408745,2.04,38070293.0,250469440.0,0.034313725490196,0.11883307543758594,0.04359616087295919,1.1346227261911428,17.567231093379576,19.38152007440425
Monero,XMR,189.34,0.003,0.011,-0.073,251596905.0,3416516046.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0736413649497023,189.34,189.34,,0.0736413649497023,,,,,,,,5.248811946644198,19.34333878541765,21.95188716908612
Monero,XMR,187.35,0.003,-0.01,-0.0069999999999999,162222710.0,3388734398.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0478711787196253,188.345,188.345,1.407142494561236,0.0607562718346638,0.0736413649497023,189.34,251596905.0,3416516046.0,-0.010510193303052758,-0.3552277203091986,-0.008131572521816864,5.23830193413805,18.904480708339598,21.943722355004102
Moonbeam,GLMR,2.38,0.023,0.038,-0.036,37324761.0,476681084.0,2022-03-16,coin_gecko_2022-03-16.csv,0.078301326091639,2.38,2.38,,0.078301326091639,,,,,,,,1.2178757094949273,17.43516752494589,19.982358240344396
Moonbeam,GLMR,2.41,-0.004,0.0139999999999999,-0.08,44775987.0,485893979.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0921517634199785,2.395,2.395,0.0212132034355966,0.08522654475580875,0.078301326091639,2.38,37324761.0,476681084.0,0.012605042016806827,0.1996322494871434,0.01932716717577994,1.2267122912954254,17.617182571552583,20.00150100991885
Moonriver,MOVR,48.85,0.021,-0.025,-0.062,23687001.0,163974343.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1444555322901949,48.85,48.85,,0.1444555322901949,,,,,,,,3.9090184964078474,16.980437016839215,18.91522053452622
Moonriver,MOVR,51.56,0.001,0.0579999999999999,-0.063,19258945.0,174781398.0,2022-03-17,coin_gecko_2022-03-17.csv,0.110188757043813,50.205,50.205,1.916259377015547,0.12732214466700395,0.1444555322901949,48.85,23687001.0,163974343.0,0.055475946775844436,-0.1869403391336877,0.06590698765598957,3.961955374176355,16.77348623801852,18.97904660247996
Multichain,MULTI,9.19,0.0139999999999999,0.049,-0.195,1481745.0,168453270.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0087961783110532,9.19,9.19,,0.0087961783110532,,,,,,,,2.321406847234633,14.208731680135728,18.942168945853297
Multichain,MULTI,8.85,-0.001,-0.033,-0.243,841002.0,162445121.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0051771453326689,9.02,9.02,0.24041630560342606,0.0069866618218610505,0.0087961783110532,9.19,1481745.0,168453270.0,-0.0369967355821545,-0.43242460747294575,-0.03566656200856178,2.2874714551839976,13.642350506130649,18.905850791927712
My Neighbor Alice,ALICE,6.07,0.032,0.057,-0.002,99300009.0,105126141.0,2022-03-16,coin_gecko_2022-03-16.csv,0.9445796074641416,6.07,6.07,,0.9445796074641416,,,,,,,,1.9558604799084813,18.41365622972033,18.470671539456408
My Neighbor Alice,ALICE,6.27,0.001,0.033,-0.016,99965004.0,109282154.0,2022-03-17,coin_gecko_2022-03-17.csv,0.9147422551718736,6.17,6.17,0.141421356237309,0.9296609313180075,0.9445796074641416,6.07,99300009.0,105126141.0,0.03294892915980219,0.0066968271875987445,0.03953358280315835,1.9837562915454279,18.420330732705576,18.509443673577678
NEM,XEM,0.098240605826,0.021,0.043,0.037,20866042.0,879585159.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0237225944372715,0.098240605826,0.098240605826,,0.0237225944372715,,,,,,,,0.0937094500707216,16.853633658776644,20.59496094519742
NEM,XEM,0.097812627388,0.003,-0.004,-0.027,12854080.0,880846859.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0145928657957557,0.098026616607,0.098026616607,0.0003026264557114214,0.0191577301165136,0.0237225944372715,0.098240605826,20866042.0,879585159.0,-0.004356431176310251,-0.3839713348607273,0.0014344262031824482,0.09331967951603257,16.36917190643389,20.596394343592465
NEO,NEO,20.13,0.024,0.0279999999999999,-0.017,148274906.0,1406977569.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1053854085999291,20.13,20.13,,0.1053854085999291,,,,,,,,3.0506938316279655,18.814578588475918,21.064709673231622
NEO,NEO,20.65,0.001,0.026,-0.03,131240437.0,1456710686.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0900936872786831,20.39,20.39,0.36769552621700313,0.0977395479393061,0.1053854085999291,20.13,148274906.0,1406977569.0,0.025832091405861877,-0.11488436890325865,0.035347483922822935,3.075005454448499,18.692541603448742,21.099446776837656
NEXO,NEXO,2.19,0.015,0.031,0.098,4583402.0,1222563065.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0037490106900947,2.19,2.19,,0.0037490106900947,,,,,,,,1.1600209167967532,15.337952293293226,20.92421536571276
NEXO,NEXO,2.21,0.006,0.0139999999999999,0.02,5428058.0,1240018250.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0043774017035636,2.2,2.2,0.014142135623730807,0.00406320619682915,0.0037490106900947,2.19,4583402.0,1222563065.0,0.009132420091324209,0.18428582088151987,0.014277533404790042,1.1662709371419244,15.507092169443041,20.938391935003427
NKN,NKN,0.192439,0.03,0.078,0.064,9196680.0,124009174.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0741612874544265,0.192439,0.192439,,0.0741612874544265,,,,,,,,0.17600078943216557,16.034353216059845,18.635866112767527
NKN,NKN,0.191882,0.005,-0.003,-0.0139999999999999,5872145.0,124824929.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0470430469862314,0.1921605,0.1921605,0.00039385847712091816,0.06060216722032895,0.0741612874544265,0.192439,9196680.0,124009174.0,-0.002894423687506181,-0.36149295180434676,0.006578182675420449,0.17553357045440843,15.585730712727608,18.64242275356569
Nano,XNO,2.2,-0.006,0.288,0.312,109830513.0,292516870.0,2022-03-16,coin_gecko_2022-03-16.csv,0.3754672781778363,2.2,2.2,,0.3754672781778363,,,,,,,,1.1631508098056809,18.514448953713515,19.494032901605316
Nano,XNO,2.43,0.025,0.1009999999999999,0.3929999999999999,272633201.0,325248112.0,2022-03-17,coin_gecko_2022-03-17.csv,0.8382314637386734,2.3150000000000004,2.3150000000000004,0.16263455967290577,0.6068493709582549,0.3754672781778363,2.2,109830513.0,292516870.0,0.10454545454545452,1.4823083636147634,0.1118952284700708,1.2325602611778486,19.423637867315495,19.600098873649053
Near,NEAR,10.61,0.0409999999999999,0.032,0.091,402450393.0,6885969777.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0584449839359206,10.61,10.61,,0.0584449839359206,,,,,,,,2.4518667957098,19.813082402507142,22.652751812948086
Near,NEAR,10.9,0.003,0.026,-0.063,392643350.0,7152121268.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0548988664044,10.754999999999999,10.754999999999999,0.20506096654410005,0.0566719251701603,0.0584449839359206,10.61,402450393.0,6885969777.0,0.027332704995287553,-0.02436832755186302,0.03865127202401893,2.4765384001174837,19.788412253985854,22.69067483063025
Nerve Finance,NRV,0.01746492327,0.001,-0.0279999999999999,-0.087,37129.53,77747624.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0004775648192155,0.01746492327,0.01746492327,,0.0004775648192155,,,,,,,,0.017314164295672705,10.52219482124108,18.168978561933265
Nerve Finance,NRV,0.018468001417,-0.015,0.057,-0.04,26173.31,77747624.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0003366444999013,0.0179664623435,0.0179664623435,0.0007092833598037366,0.0004071046595584,0.0004775648192155,0.01746492327,37129.53,77747624.0,0.057433870821695286,-0.29508103118999884,0.0,0.018299538829381228,10.17253367435976,18.168978561933265
Nervos Network,CKB,0.010554840501,0.0139999999999999,0.02,-0.015,6162463.0,316458006.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0194732409455932,0.010554840501,0.010554840501,,0.0194732409455932,,,,,,,,0.010499527048019373,15.633987255531029,19.57270111144093
Nervos Network,CKB,0.010823610593,0.002,0.026,-0.025,5885924.0,326436851.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0180308196883078,0.010689225547000001,0.010689225547000001,0.00019004915463333245,0.0187520303169505,0.0194732409455932,0.010554840501,6162463.0,316458006.0,0.025464154761461057,-0.0448747521891815,0.03153292004247793,0.010765454582211136,15.588074465594476,19.603747079092766
Netvrk,NTVRK,1.71,-0.0069999999999999,0.1159999999999999,-0.0289999999999999,2603788.0,70480323.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0369434742800483,1.71,1.71,,0.0369434742800483,,,,,,,,0.9969486348916096,14.772478249841686,18.07084413663044
Neutrino System Base Token,NSBT,36.47,0.0139999999999999,0.09,0.349,365249.0,92043237.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0039682328860294,36.47,36.47,,0.0039682328860294,,,,,,,,3.623540612805596,12.808337329612947,18.337769002868992
