coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,source_file,liquidity_ratio,price_ma_3,price_ma_5,vol_3d,lr_ema_3
Internet Computer,ICP,16.26,0.02,0.019,-0.035,158065484.0,3447698400.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0458466680264143,16.26,16.26,,0.0458466680264143
Internet Computer,ICP,16.83,0.003,0.034,-0.037,139063958.0,3629124742.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0383188696686579,16.545,16.545,0.4030508652763285,0.0420827688475361
IoTeX,IOTX,0.076638517501,0.042,0.0069999999999999,0.1169999999999999,91722669.0,717099434.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1279078809034452,0.076638517501,0.076638517501,,0.1279078809034452
IoTeX,IOTX,0.077158067035,-0.015,0.0069999999999999,0.0579999999999999,53815127.0,732645462.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0734531636258193,0.07689829226799999,0.07689829226799999,0.00036737699865371917,0.10068052226463226
Ion,ION,7053.41,0.0069999999999999,0.001,-0.143,100410.0,150512232.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0006671218589064,7053.41,7053.41,,0.0006671218589064
Ion,ION,7395.39,-0.037,0.048,-0.139,417792.0,157510201.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0026524758228198,7224.4,7224.4,241.81637703017617,0.0016597988408631002
Iron Bank EURO,IBEUR,1.08,0.0,-0.004,0.009,95258.1,130044220.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0007325054508381,1.08,1.08,,0.0007325054508381
Iron Bank EURO,IBEUR,1.1,0.0,0.016,0.005,57945.42,132176489.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0004383943047541,1.09,1.09,0.014142135623730963,0.0005854498777961
JOE,JOE,0.883671,0.032,0.035,-0.0969999999999999,8255024.0,161542087.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0511013826384451,0.883671,0.883671,,0.0511013826384451
JOE,JOE,0.982235,-0.011,0.1119999999999999,-0.033,47914853.0,180295364.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2657575432721609,0.9329529999999999,0.9329529999999999,0.0696952727808709,0.158429462955303
JUNO,JUNO,38.35,0.018,0.096,-0.03,11491328.0,1747597737.0,2022-03-16,coin_gecko_2022-03-16.csv,0.006575499473767,38.35,38.35,,0.006575499473767
JUNO,JUNO,39.16,0.003,0.021,-0.071,8314477.0,1786829872.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0046532001340976,38.754999999999995,38.754999999999995,0.5727564927611026,0.0056143498039323
JUST,JST,0.048936163597,0.013,0.005,0.033,74944693.0,355779812.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2106490882062751,0.048936163597,0.048936163597,,0.2106490882062751
JUST,JST,0.049988160157,0.005,0.022,-0.044,46444031.0,365218776.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1271676979718041,0.049462161877000005,0.049462161877000005,0.0007438739013609164,0.1689083930890396
JasmyCoin,JASMY,0.021231711358,0.005,0.253,0.913,480261670.0,99367227.0,2022-03-16,coin_gecko_2022-03-16.csv,4.833199883901359,0.021231711358,0.021231711358,,4.833199883901359
JasmyCoin,JASMY,0.023128577628,-0.016,0.098,0.685,657631520.0,110553343.0,2022-03-17,coin_gecko_2022-03-17.csv,5.9485448576620605,0.022180144493,0.022180144493,0.0013412870025210316,5.390872370781709
Kadena,KDA,6.23,0.024,0.009,0.031,58659719.0,1061714057.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0552500163422061,6.23,6.23,,0.0552500163422061
Kadena,KDA,6.24,0.008,0.003,-0.053,48584887.0,1069867085.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0454120775198911,6.235,6.235,0.007071067811865324,0.050331046931048604
KardiaChain,KAI,0.033106050211,0.005,0.012,0.092,3633167.0,110596002.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0328507987115122,0.033106050211,0.033106050211,,0.0328507987115122
KardiaChain,KAI,0.032601817619,-0.002,-0.015,-0.061,2890097.0,109334845.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0264334485497281,0.032853933915,0.032853933915,0.00035654628509846823,0.02964212363062015
Kava,KAVA,3.16,0.023,0.035,0.034,22753924.0,504959645.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0450608761022873,3.16,3.16,,0.0450608761022873
Kava,KAVA,3.21,0.001,0.013,-0.009,15300789.0,517309409.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0295776352291322,3.185,3.185,0.03535533905932725,0.037319255665709754
Kava Swap,SWP,1.81,-0.009,-0.013,0.02,1850449.0,107989085.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0171355188350748,1.81,1.81,,0.0171355188350748
Kava Swap,SWP,1.82,-0.012,0.008,0.0,1981564.0,109049036.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0181713114822949,1.815,1.815,0.00707106781186556,0.01765341515868485
Keep Network,KEEP,0.609779,0.012,0.019,-0.066,2299639.0,333366751.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0068982254322057,0.609779,0.609779,,0.0068982254322057
Keep Network,KEEP,0.623793,0.001,0.023,-0.066,1863025.0,342624992.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0054375046873404,0.6167860000000001,0.6167860000000001,0.009909394431548296,0.00616786505977305
Keep3rV1,KP3R,360.63,0.0069999999999999,0.022,0.006,22218089.0,135437476.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1640468329460008,360.63,360.63,,0.1640468329460008
Keep3rV1,KP3R,361.53,0.003,0.003,-0.032,19120535.0,135737507.0,2022-03-17,coin_gecko_2022-03-17.csv,0.140864050199478,361.08,361.08,0.6363961030678768,0.1524554415727394
KeeperDAO,ROOK,108.14,0.005,0.022,-0.001,420336.0,87457228.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0048061893752223,108.14,108.14,,0.0048061893752223
KeeperDAO,ROOK,115.76,0.008,0.07,-0.105,652966.0,93199097.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0070061408427594,111.95,111.95,5.388153672641495,0.00590616510899085
Kin,KIN,4.1143641e-05,-0.022,0.094,-0.008,1152459.0,73595419.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0156593849951448,4.1143641e-05,4.1143641e-05,,0.0156593849951448
Kirobo,KIRO,0.126408,0.019,0.019,-0.074,30233.26,119964465.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0002520184623004,0.126408,0.126408,,0.0002520184623004
Kirobo,KIRO,0.125334,0.009,-0.008,-0.102,60450.88,119964465.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0005039065526612,0.125871,0.125871,0.0007594326829943559,0.00037796250748080003
Kishu Inu,KISHU,1.544e-09,0.046,0.094,0.147,7104908.0,149823531.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0474218432350256,1.544e-09,1.544e-09,,0.0474218432350256
Kishu Inu,KISHU,1.484e-09,-0.0,-0.039,0.073,5930373.0,143713655.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0412652019740225,1.514e-09,1.514e-09,4.242640687119278e-11,0.04434352260452405
Klaytn,KLAY,1.1,0.016,0.023,-0.012,57133059.0,3034567731.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0188274126875963,1.1,1.1,,0.0188274126875963
Klaytn,KLAY,1.1,0.004,-0.002,-0.032,40036524.0,3037372912.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0131813001432337,1.1,1.1,0.0,0.016004356415415
Klever,KLV,0.021137782806,0.027,0.034,0.054,4429411.0,109983784.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0402733097453711,0.021137782806,0.021137782806,,0.0402733097453711
Klever,KLV,0.020930640049,-0.002,-0.01,0.015,3409196.0,110824223.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0307621917637987,0.021034211427499998,0.021034211427499998,0.0001464720481483769,0.035517750754584895
KuCoin Token,KCS,18.41,0.0139999999999999,0.009,0.02,8578734.0,1390455505.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0061697292499841,18.41,18.41,,0.0061697292499841
KuCoin Token,KCS,18.19,-0.006,-0.011,-0.032,8987570.0,1385861365.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0064851869219977,18.3,18.3,0.15556349186103965,0.0063274580859908995
Kusama,KSM,126.84,0.025,0.04,0.038,65896976.0,1132594631.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0581823135977765,126.84,126.84,,0.0581823135977765
Kusama,KSM,134.99,0.0069999999999999,0.064,0.0,69995764.0,1211430260.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0577794416329009,130.91500000000002,130.91500000000002,5.762920266670356,0.0579808776153387
Kyber Network Crystal,KNC,3.06,0.025,0.008,0.002,40287449.0,313785580.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1283916520319385,3.06,3.06,,0.1283916520319385
Kyber Network Crystal,KNC,3.01,0.01,-0.018,-0.043,19917604.0,308453415.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0645724865779164,3.035,3.035,0.03535533905932772,0.09648206930492745
Kyber Network Crystal Legacy,KNCL,3.07,0.025,0.02,-0.0,191301772.0,189342359.0,2022-03-16,coin_gecko_2022-03-16.csv,1.0103485190020265,3.07,3.07,,1.0103485190020265
Kyber Network Crystal Legacy,KNCL,3.03,0.015,-0.011,-0.032,82195466.0,187322633.0,2022-03-17,coin_gecko_2022-03-17.csv,0.4387908961326632,3.05,3.05,0.028284271247461926,0.7245697075673448
LEO Token,LEO,5.97,0.0069999999999999,0.01,0.055,831673.0,5547865232.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0001499086522871,5.97,5.97,,0.0001499086522871
LEO Token,LEO,6.23,0.004,0.044,0.068,1071771.0,5840393387.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0001835100701239,6.1,6.1,0.18384776310850315,0.0001667093612055
LINK,LN,129.46,0.036,0.018,0.024,1207902.0,759436472.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0015905240853378,129.46,129.46,,0.0015905240853378
LINK,LN,131.31,0.001,0.017,0.022,2027017.0,784870999.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0025826116681373,130.385,130.385,1.308147545195119,0.00208656787673755
LUKSO Token,LYXE,13.05,0.016,0.015,-0.001,1147300.0,198688328.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0057743703998555,13.05,13.05,,0.0057743703998555
LUKSO Token,LYXE,13.11,-0.002,0.0069999999999999,-0.051,2438281.0,199459617.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0122244343826249,13.08,13.08,0.042426406871191945,0.0089994023912402
Lido DAO,LDO,2.98,0.0409999999999999,0.085,0.515,4675420.0,321983024.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0145207034268986,2.98,2.98,,0.0145207034268986
Lido DAO,LDO,2.9,0.016,-0.024,0.2289999999999999,6548070.0,320418126.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0204360161572132,2.94,2.94,0.05656854249492385,0.0174783597920559
Lido Staked Ether,STETH,2745.31,0.026,0.035,0.067,20327033.0,6972219575.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0029154321348234,2745.31,2745.31,,0.0029154321348234
Lido Staked Ether,STETH,2824.49,0.005,0.03,0.035,6987747.0,7293486788.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0009580804357522,2784.8999999999996,2784.8999999999996,55.988714934350874,0.0019367562852878
Lido Staked SOL,STSOL,87.91,0.024,0.013,0.04,4624558.0,233265607.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0198252886890436,87.91,87.91,,0.0198252886890436
Lido Staked SOL,STSOL,93.27,0.0139999999999999,0.064,0.0279999999999999,4306699.0,252733440.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0170404794870041,90.59,90.59,3.7900923471598893,0.01843288408802385
Liquity USD,LUSD,1.0,0.0,0.0,-0.008,3222808.0,464727068.0,2022-03-16,coin_gecko_2022-03-16.csv,0.006934840300716,1.0,1.0,,0.006934840300716
Liquity USD,LUSD,1.01,0.001,0.002,0.001,3788413.0,465309713.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0081417019549729,1.005,1.005,0.00707106781186556,0.00753827112784445
Lisk,LSK,2.03,0.015,0.006,0.019,7600165.0,293297599.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0259128101488481,2.03,2.03,,0.0259128101488481
Lisk,LSK,2.1,-0.004,0.03,-0.005,8942754.0,304232009.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0293945204168178,2.065,2.065,0.049497474683058526,0.02765366528283295
Litecoin,LTC,109.44,0.016,0.013,0.089,735718470.0,7629784997.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0964271562421852,109.44,109.44,,0.0964271562421852
Litecoin,LTC,110.64,-0.002,0.011,0.037,541046078.0,7733039423.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0699655139983889,110.03999999999999,110.03999999999999,0.8485281374238641,0.08319633512028705
Livepeer,LPT,23.82,0.03,0.023,0.024,11291907.0,589774119.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0191461555131414,23.82,23.82,,0.0191461555131414
Livepeer,LPT,24.57,0.013,0.032,-0.023,11245178.0,612934461.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0183464606993275,24.195,24.195,0.5303300858899106,0.018746308106234448
LooksRare,LOOKS,1.29,0.086,0.177,0.231,48697099.0,306843547.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1587033505384423,1.29,1.29,,0.1587033505384423
LooksRare,LOOKS,1.25,0.018,-0.0279999999999999,0.099,52982527.0,306746978.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1727238760278838,1.27,1.27,0.028284271247461926,0.16571361328316306
Loom Network (OLD),LOOMOLD,0.082172200347,0.005,0.102,0.018,2657217.0,68416663.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0388387402057302,0.082172200347,0.082172200347,,0.0388387402057302
Loopring,LRC,0.710702,0.03,0.035,-0.033,112235393.0,881663508.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1272995785598512,0.710702,0.710702,,0.1272995785598512
Loopring,LRC,0.715444,-0.001,0.0069999999999999,-0.033,92431592.0,891618804.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1036671631254649,0.713073,0.713073,0.0033531003563866254,0.11548337084265804
MAI,MIMATIC,0.99909,0.002,0.006,0.002,11703582.0,269555684.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0434180493852988,0.99909,0.99909,,0.0434180493852988
MAI,MIMATIC,1.0,0.002,0.003,0.008,5757297.0,269690665.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0213477800575707,0.999545,0.999545,0.0006434671708797345,0.03238291472143475
MAPS,MAPS,0.944908,0.0069999999999999,0.143,0.121,1481120.0,70633226.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0209691682495147,0.944908,0.944908,,0.0209691682495147
MMFinance,MMF,1.1,0.015,0.043,0.325,41252022.0,150442869.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2742039039417681,1.1,1.1,,0.2742039039417681
MMFinance,MMF,1.2,-0.002,0.091,0.381,46298812.0,165134827.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2803697611285837,1.15,1.15,0.07071067811865474,0.2772868325351759
MX Token,MX,1.86,0.016,0.017,0.0289999999999999,380193.0,184031159.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0020659164571147,1.86,1.86,,0.0020659164571147
MX Token,MX,1.87,-0.001,0.006,-0.005,374184.0,186909022.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0020019579365195,1.8650000000000002,1.8650000000000002,0.007071067811865403,0.0020339371968171
MXC,MXC,0.104299,-0.0,0.031,0.175,21346445.0,255853059.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0834324400240999,0.104299,0.104299,,0.0834324400240999
MXC,MXC,0.105998,-0.005,0.017,0.1689999999999999,22877952.0,258748257.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0884178013999143,0.1051485,0.1051485,0.0012013744212359338,0.0859251207120071
Magic,MAGIC,2.78,0.069,0.283,0.004,7430205.0,136718105.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0543468986788545,2.78,2.78,,0.0543468986788545
Magic,MAGIC,2.66,-0.002,-0.045,-0.054,4586490.0,135701244.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0337984373967861,2.7199999999999998,2.7199999999999998,0.0848528137423853,0.0440726680378203
Magic Internet Money,MIM,0.997676,0.0,0.004,0.002,44641451.0,2784271477.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0160334404776147,0.997676,0.997676,,0.0160334404776147
Magic Internet Money,MIM,0.998598,0.001,0.001,-0.002,57656794.0,2782892167.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0207182997184382,0.998137,0.998137,0.0006519524522539423,0.01837587009802645
MaidSafeCoin,MAID,0.29492,0.023,0.01,0.045,3041.72,132775927.0,2022-03-16,coin_gecko_2022-03-16.csv,2.290867078638434e-05,0.29492,0.29492,,2.290867078638434e-05
MaidSafeCoin,MAID,0.295224,0.001,0.001,-0.067,7810.13,133599281.0,2022-03-17,coin_gecko_2022-03-17.csv,5.845937149916248e-05,0.295072,0.295072,0.0002149604614806899,4.068402114277341e-05
Maker,MKR,1982.58,0.0289999999999999,0.071,0.129,92847731.0,1772467945.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0523833061477453,1982.58,1982.58,,0.0523833061477453
Maker,MKR,2079.04,0.008,0.052,0.087,96980207.0,1874509741.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0517363046341192,2030.81,2030.81,68.2075201132544,0.052059805390932246
Mango,MNGO,0.148804,0.021,0.011,-0.026,535237.0,152354623.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0035130998289431,0.148804,0.148804,,0.0035130998289431
Mango,MNGO,0.150121,0.001,0.015,-0.017,491181.0,156098438.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0031466106022149,0.1494625,0.1494625,0.000931259630822692,0.003329855215579
Maple,MPL,25.38,-0.005,-0.019,0.154,3006803.0,114666914.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0262220626256672,25.38,25.38,,0.0262220626256672
Maple,MPL,26.62,-0.016,0.048,0.216,6013862.0,120557876.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0498836094292172,26.0,26.0,0.8768124086713204,0.0380528360274422
Marinade staked SOL,MSOL,88.63,0.025,0.0139999999999999,0.043,18662090.0,578275391.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0322719767959138,88.63,88.63,,0.0322719767959138
Marinade staked SOL,MSOL,93.71,0.013,0.0579999999999999,0.027,14128670.0,607857600.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0232433879250666,91.16999999999999,91.16999999999999,3.5921024484276654,0.0277576823604902
Mask Network,MASK,4.05,0.032,0.07,0.023,46857218.0,189430950.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2473577733733584,4.05,4.05,,0.2473577733733584
Mask Network,MASK,4.21,0.002,0.043,-0.01,72687776.0,198784023.0,2022-03-17,coin_gecko_2022-03-17.csv,0.3656620632936883,4.13,4.13,0.1131370849898477,0.30650991833352337
Mdex,MDX,0.223833,0.018,0.0289999999999999,0.051,7274677.0,192821569.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0377275065114733,0.223833,0.223833,,0.0377275065114733
Mdex,MDX,0.231902,0.001,0.037,0.043,10470382.0,200934743.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0521083703279726,0.2278675,0.2278675,0.005705644617394247,0.044917938419722955
Medibloc,MED,0.040119247871,0.011,0.025,0.025,7724520.0,215001420.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0359277627096602,0.040119247871,0.040119247871,,0.0359277627096602
Medibloc,MED,0.040421543227,0.001,0.0069999999999999,-0.013,4569259.0,217275804.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0210297645475517,0.040270395549,0.040270395549,0.00021375509614880245,0.02847876362860595
Meerkat Shares,MSHARE,12965.17,0.013,0.03,0.922,8304162.0,115928010.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0716320585508196,12965.17,12965.17,,0.0716320585508196
Meerkat Shares,MSHARE,14141.32,0.001,0.091,1.065,8589756.0,126105039.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0681158823478893,13553.244999999999,13553.244999999999,831.6636406925583,0.06987397044935445
Merit Circle,MC,2.09,0.025,0.068,0.036,25892084.0,146317069.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1769587388331295,2.09,2.09,,0.1769587388331295
Merit Circle,MC,2.12,-0.001,0.015,0.035,9053682.0,149412537.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0605951962384522,2.105,2.105,0.0212132034355966,0.11877696753579084
Metadium,META,0.076908861633,0.0069999999999999,-0.036,0.046,32828560.0,129878030.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2527645360805057,0.076908861633,0.076908861633,,0.2527645360805057
Metadium,META,0.076139640664,-0.002,-0.012,0.004,9899795.0,128563501.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0770031534844403,0.0765242511485,0.0765242511485,0.0005439213634107865,0.164883844782473
Metahero,HERO,0.045156504195,0.023,0.034,-0.106,8366250.0,233755062.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0357906687813246,0.045156504195,0.045156504195,,0.0357906687813246
Metahero,HERO,0.044697410123,-0.005,-0.01,-0.13,7788330.0,234727576.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0331802940784426,0.044926957159,0.044926957159,0.000324628531513745,0.0344854814298836
Metal,MTL,1.52,0.024,0.0289999999999999,-0.0069999999999999,12492929.0,98095635.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1273545861648176,1.52,1.52,,0.1273545861648176
Metal,MTL,1.52,0.004,-0.001,-0.044,10399052.0,98146821.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1059540379815256,1.52,1.52,0.0,0.11665431207317159
Metis Token,METIS,146.38,0.026,0.009,-0.047,38905039.0,436965500.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0890345782447355,146.38,146.38,,0.0890345782447355
Metis Token,METIS,146.26,0.0069999999999999,-0.001,-0.075,36285014.0,438927006.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0826675358407999,146.32,146.32,0.08485281374238891,0.0858510570427677
MiL.k Alliance,MLK,0.81278,0.012,0.0289999999999999,0.0279999999999999,6771412.0,179537968.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0377157660601349,0.81278,0.81278,,0.0377157660601349
MiL.k Alliance,MLK,0.814028,-0.001,-0.0,-0.004,9464173.0,181018689.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0522828501978599,0.813404,0.813404,0.000882469262920791,0.0449993081289974
Mina Protocol,MINA,1.81,0.015,0.105,-0.004,70360743.0,756143474.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0930521064048752,1.81,1.81,,0.0930521064048752
Mina Protocol,MINA,2.02,-0.013,0.118,0.068,132755480.0,851729245.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1558658232992809,1.915,1.915,0.14849242404917495,0.12445896485207805
Mirror Protocol,MIR,1.71,0.016,-0.046,0.13,109251651.0,247146075.0,2022-03-16,coin_gecko_2022-03-16.csv,0.4420529478366184,1.71,1.71,,0.4420529478366184
Mirror Protocol,MIR,1.71,0.005,0.004,-0.1689999999999999,49984848.0,248849118.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2008640753952762,1.71,1.71,0.0,0.3214585116159473
Mobox,MBOX,2.04,0.026,-0.024,0.06,38070293.0,250469440.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1519957604408745,2.04,2.04,,0.1519957604408745
Mobox,MBOX,2.11,-0.004,0.033,0.0559999999999999,42594303.0,261388946.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1629537272016085,2.075,2.075,0.04949747468305806,0.1574747438212415
Monero,XMR,189.34,0.003,0.011,-0.073,251596905.0,3416516046.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0736413649497023,189.34,189.34,,0.0736413649497023
Monero,XMR,187.35,0.003,-0.01,-0.0069999999999999,162222710.0,3388734398.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0478711787196253,188.345,188.345,1.407142494561236,0.0607562718346638
Moonbeam,GLMR,2.38,0.023,0.038,-0.036,37324761.0,476681084.0,2022-03-16,coin_gecko_2022-03-16.csv,0.078301326091639,2.38,2.38,,0.078301326091639
Moonbeam,GLMR,2.41,-0.004,0.0139999999999999,-0.08,44775987.0,485893979.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0921517634199785,2.395,2.395,0.0212132034355966,0.08522654475580875
Moonriver,MOVR,48.85,0.021,-0.025,-0.062,23687001.0,163974343.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1444555322901949,48.85,48.85,,0.1444555322901949
Moonriver,MOVR,51.56,0.001,0.0579999999999999,-0.063,19258945.0,174781398.0,2022-03-17,coin_gecko_2022-03-17.csv,0.110188757043813,50.205,50.205,1.916259377015547,0.12732214466700395
Multichain,MULTI,9.19,0.0139999999999999,0.049,-0.195,1481745.0,168453270.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0087961783110532,9.19,9.19,,0.0087961783110532
Multichain,MULTI,8.85,-0.001,-0.033,-0.243,841002.0,162445121.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0051771453326689,9.02,9.02,0.24041630560342606,0.0069866618218610505
My Neighbor Alice,ALICE,6.07,0.032,0.057,-0.002,99300009.0,105126141.0,2022-03-16,coin_gecko_2022-03-16.csv,0.9445796074641416,6.07,6.07,,0.9445796074641416
My Neighbor Alice,ALICE,6.27,0.001,0.033,-0.016,99965004.0,109282154.0,2022-03-17,coin_gecko_2022-03-17.csv,0.9147422551718736,6.17,6.17,0.141421356237309,0.9296609313180075
NEM,XEM,0.098240605826,0.021,0.043,0.037,20866042.0,879585159.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0237225944372715,0.098240605826,0.098240605826,,0.0237225944372715
NEM,XEM,0.097812627388,0.003,-0.004,-0.027,12854080.0,880846859.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0145928657957557,0.098026616607,0.098026616607,0.0003026264557114214,0.0191577301165136
NEO,NEO,20.13,0.024,0.0279999999999999,-0.017,148274906.0,1406977569.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1053854085999291,20.13,20.13,,0.1053854085999291
NEO,NEO,20.65,0.001,0.026,-0.03,131240437.0,1456710686.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0900936872786831,20.39,20.39,0.36769552621700313,0.0977395479393061
NEXO,NEXO,2.19,0.015,0.031,0.098,4583402.0,1222563065.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0037490106900947,2.19,2.19,,0.0037490106900947
NEXO,NEXO,2.21,0.006,0.0139999999999999,0.02,5428058.0,1240018250.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0043774017035636,2.2,2.2,0.014142135623730807,0.00406320619682915
NKN,NKN,0.192439,0.03,0.078,0.064,9196680.0,124009174.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0741612874544265,0.192439,0.192439,,0.0741612874544265
NKN,NKN,0.191882,0.005,-0.003,-0.0139999999999999,5872145.0,124824929.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0470430469862314,0.1921605,0.1921605,0.00039385847712091816,0.06060216722032895
Nano,XNO,2.2,-0.006,0.288,0.312,109830513.0,292516870.0,2022-03-16,coin_gecko_2022-03-16.csv,0.3754672781778363,2.2,2.2,,0.3754672781778363
